,pca0,pca1,tsne0,tsne1,impath,action
97,-0.2204813,0.92155427,-35.92,-2.0473907,97.png,1
98,0.9034927,0.73911196,29.259094,-10.221746,98.png,2
99,1.5327575,-0.86235875,0.0415336,-33.87533,99.png,2
100,-1.2571251,-0.30788636,1.0764397,39.210697,100.png,2
101,-0.95864433,-0.4904204,-1.873948,13.30472,101.png,2
102,-0.2204813,0.92155427,-35.89193,-1.9439021,102.png,1
103,0.9034927,0.73911196,29.233042,-10.238829,103.png,2
104,1.5327575,-0.86235875,0.15003538,-33.86958,104.png,2
105,-1.2571251,-0.30788636,1.0675169,39.185936,105.png,2
106,-0.95864433,-0.4904204,-1.9814782,13.313645,106.png,2
107,-0.2204813,0.92155427,-35.913918,-1.9549551,107.png,1
108,0.9034927,0.73911196,29.229656,-10.125655,108.png,2
109,1.5327575,-0.86235875,0.08697946,-33.783066,109.png,2
110,-1.2571251,-0.30788636,1.1895579,39.177742,110.png,2
111,-0.95864433,-0.4904204,-1.978411,13.319092,111.png,2
112,-0.2204813,0.92155427,-35.817623,-2.0081453,112.png,1
113,0.9034927,0.73911196,29.259184,-10.221634,113.png,2
114,1.5327575,-0.86235875,0.08702926,-33.78309,114.png,2
115,-1.2571251,-0.30788636,1.1861956,39.158764,115.png,2
116,-0.95864433,-0.4904204,-1.9360849,13.220718,116.png,2
117,-0.2204813,0.92155427,-35.903534,-1.9481555,117.png,1
118,0.9034927,0.73911196,29.262768,-10.216557,118.png,2
119,1.5327575,-0.86235875,0.14896764,-33.871284,119.png,2
120,-1.2571251,-0.30788636,1.1709025,39.133976,120.png,2
121,-0.95864433,-0.4904204,-1.8742794,13.30552,121.png,2
122,-0.2204813,0.92155427,-35.818493,-2.012721,122.png,1
123,0.9034927,0.73911196,29.1511,-10.166799,123.png,2
124,1.5327575,-0.86235875,0.08675632,-33.783077,124.png,2
125,-1.2571251,-0.30788636,1.1825289,39.14906,125.png,2
126,-0.95864433,-0.4904204,-1.8739746,13.304811,126.png,2
127,-0.2204813,0.92155427,-35.817905,-2.0108032,127.png,1
128,0.9034927,0.73911196,29.234478,-10.238286,128.png,2
129,1.5327575,-0.86235875,0.048274595,-33.88358,129.png,2
130,-1.2571251,-0.30788636,1.1311752,39.115383,130.png,2
131,-0.95864433,-0.4904204,-1.9783541,13.319163,131.png,2
132,-0.2204813,0.92155427,-35.817924,-2.0078347,132.png,1
133,0.9034927,0.73911196,29.259184,-10.221634,133.png,2
134,1.5327575,-0.86235875,0.09016852,-33.782845,134.png,2
135,-1.2571251,-0.30788636,1.1731623,39.136017,135.png,2
136,-0.95864433,-0.4904204,-1.9351745,13.220628,136.png,2
137,-0.2204813,0.92155427,-35.921684,-2.0447943,137.png,1
138,0.9034927,0.73911196,29.150232,-10.195566,138.png,2
139,1.5327575,-0.86235875,0.041187808,-33.874794,139.png,2
140,-1.2571251,-0.30788636,1.100105,39.122868,140.png,2
141,-0.95864433,-0.4904204,-1.985643,13.307549,141.png,2
142,-0.2204813,0.92155427,-35.817726,-2.0089533,142.png,1
143,0.9034927,0.73911196,29.22253,-10.124164,143.png,2
144,1.5327575,-0.86235875,0.081289254,-33.784916,144.png,2
145,-1.2571251,-0.30788636,1.1720692,39.134983,145.png,2
146,-0.95864433,-0.4904204,-1.9252315,13.220497,146.png,2
147,-0.2204813,0.92155427,-35.866547,-1.9433167,147.png,1
148,0.9034927,0.73911196,29.260725,-10.21954,148.png,2
149,1.5327575,-0.86235875,0.08933089,-33.78346,149.png,2
150,-1.2571251,-0.30788636,1.14938,39.233818,150.png,2
151,-0.95864433,-0.4904204,-1.9603428,13.334121,151.png,2
152,-0.2204813,0.92155427,-35.817616,-2.0080667,152.png,1
153,0.9034927,0.73911196,29.229832,-10.125703,153.png,2
154,1.5327575,-0.86235875,0.08683448,-33.783115,154.png,2
155,-1.2571251,-0.30788636,1.133003,39.115623,155.png,2
156,-0.95864433,-0.4904204,-1.8743746,13.305728,156.png,2
157,-0.2204813,0.92155427,-35.917023,-1.9575696,157.png,1
158,0.9034927,0.73911196,29.156834,-10.213685,158.png,2
159,1.5327575,-0.86235875,0.15086564,-33.86742,159.png,2
160,-1.2571251,-0.30788636,1.1895578,39.17774,160.png,2
161,-0.95864433,-0.4904204,-1.9414376,13.221488,161.png,2
162,-0.2204813,0.92155427,-35.908,-2.0563226,162.png,1
163,0.9034927,0.73911196,29.156816,-10.213641,163.png,2
164,1.5327575,-0.86235875,0.04890444,-33.884785,164.png,2
165,-1.2571251,-0.30788636,1.1508185,39.120655,165.png,2
166,-0.95864433,-0.4904204,-1.8746713,13.306368,166.png,2
167,-0.2204813,0.92155427,-35.88562,-2.0634897,167.png,1
168,0.9034927,0.73911196,29.257502,-10.143685,168.png,2
169,1.5327575,-0.86235875,0.089639165,-33.78286,169.png,2
170,-1.2571251,-0.30788636,1.189536,39.177616,170.png,2
171,-0.95864433,-0.4904204,-1.9779549,13.3208475,171.png,2
172,-0.2204813,0.92155427,-35.91136,-2.0537286,172.png,1
173,0.9034927,0.73911196,29.228506,-10.125266,173.png,2
174,1.5327575,-0.86235875,0.0410919,-33.874657,174.png,2
175,-1.2571251,-0.30788636,1.1720964,39.135017,175.png,2
176,-0.95864433,-0.4904204,-1.9772844,13.321636,176.png,2
177,-0.2204813,0.92155427,-35.913918,-1.9549551,177.png,1
178,0.9034927,0.73911196,29.240637,-10.129676,178.png,2
179,1.5327575,-0.86235875,0.08667814,-33.783115,179.png,2
180,-1.2571251,-0.30788636,1.1888808,39.170513,180.png,2
181,-0.95864433,-0.4904204,-1.9776837,13.321172,181.png,2
182,-0.2204813,0.92155427,-35.817596,-2.0078192,182.png,1
183,0.9034927,0.73911196,29.197214,-10.124819,183.png,2
184,1.5327575,-0.86235875,0.048296057,-33.883606,184.png,2
185,-1.2571251,-0.30788636,1.148023,39.234325,185.png,2
186,-0.95864433,-0.4904204,-1.9531624,13.22582,186.png,2
187,-0.2204813,0.92155427,-35.817738,-2.0088956,187.png,1
188,0.9034927,0.73911196,29.15024,-10.1956,188.png,2
189,1.5327575,-0.86235875,0.08298143,-33.78456,189.png,2
190,-1.2571251,-0.30788636,1.0674268,39.184517,190.png,2
191,-0.95864433,-0.4904204,-1.8742803,13.30548,191.png,2
192,-0.2204813,0.92155427,-35.866547,-1.9433167,192.png,1
193,0.9034927,0.73911196,29.159758,-10.218365,193.png,2
194,1.5327575,-0.86235875,0.15090981,-33.867184,194.png,2
195,-1.2571251,-0.30788636,1.0675181,39.185852,195.png,2
196,-0.95864433,-0.4904204,-1.873925,13.304702,196.png,2
197,-0.2204813,0.92155427,-35.92004,-2.0473506,197.png,1
198,0.9034927,0.73911196,29.2355,-10.128088,198.png,2
199,1.5327575,-0.86235875,0.040072177,-33.872917,199.png,2
200,-1.2571251,-0.30788636,1.1571269,39.229324,200.png,2
201,-0.95864433,-0.4904204,-1.9521859,13.225444,201.png,2
202,-0.2204813,0.92155427,-35.922737,-2.0437195,202.png,1
203,0.9034927,0.73911196,29.26072,-10.219547,203.png,2
204,1.5327575,-0.86235875,0.15090577,-33.867195,204.png,2
205,-1.2571251,-0.30788636,1.1889149,39.170673,205.png,2
206,-0.95864433,-0.4904204,-1.8738377,13.304467,206.png,2
207,-0.2204813,0.92155427,-35.903923,-1.9483436,207.png,1
208,0.9034927,0.73911196,29.229856,-10.125715,208.png,2
209,1.5327575,-0.86235875,0.089362904,-33.78345,209.png,2
210,-1.2571251,-0.30788636,1.157513,39.229103,210.png,2
211,-0.95864433,-0.4904204,-1.8744001,13.305787,211.png,2
212,-0.2204813,0.92155427,-35.922737,-2.0437195,212.png,1
213,0.9034927,0.73911196,29.262686,-10.216706,213.png,2
214,1.5327575,-0.86235875,0.14998624,-33.86975,214.png,2
215,-1.2571251,-0.30788636,1.0884252,39.131496,215.png,2
216,-0.95864433,-0.4904204,-1.9339505,13.220516,216.png,2
217,-0.2204813,0.92155427,-35.92191,-2.0445693,217.png,1
218,0.9034927,0.73911196,29.159462,-10.217905,218.png,2
219,1.5327575,-0.86235875,0.0879244,-33.78353,219.png,2
220,-1.2571251,-0.30788636,1.1552744,39.23121,220.png,2
221,-0.95864433,-0.4904204,-1.8738383,13.304462,221.png,2
222,-0.2204813,0.92155427,-35.92,-2.0473907,222.png,1
223,0.9034927,0.73911196,29.233356,-10.23871,223.png,2
224,1.5327575,-0.86235875,0.15003712,-33.869576,224.png,2
225,-1.2571251,-0.30788636,1.0672141,39.183548,225.png,2
226,-0.95864433,-0.4904204,-1.8742439,13.305395,226.png,2
227,-0.2204813,0.92155427,-35.81753,-2.006777,227.png,1
228,0.9034927,0.73911196,29.229856,-10.125719,228.png,2
229,1.5327575,-0.86235875,0.15090981,-33.867184,229.png,2
230,-1.2571251,-0.30788636,1.0896481,39.130383,230.png,2
231,-0.95864433,-0.4904204,-1.9852804,13.307128,231.png,2
232,-0.2204813,0.92155427,-35.817516,-2.0068905,232.png,1
233,0.9034927,0.73911196,29.22978,-10.125683,233.png,2
234,1.5327575,-0.86235875,0.15003598,-33.869583,234.png,2
235,-1.2571251,-0.30788636,1.0673053,39.184044,235.png,2
236,-0.95864433,-0.4904204,-1.985485,13.307848,236.png,2
237,-0.2204813,0.92155427,-35.919067,-2.048092,237.png,1
238,0.9034927,0.73911196,29.158258,-10.216055,238.png,2
239,1.5327575,-0.86235875,0.14898771,-33.871323,239.png,2
240,-1.2571251,-0.30788636,1.067347,39.184193,240.png,2
241,-0.95864433,-0.4904204,-1.92997,13.220406,241.png,2
242,-0.2204813,0.92155427,-35.81775,-2.0090349,242.png,1
243,0.9034927,0.73911196,29.15086,-10.167309,243.png,2
244,1.5327575,-0.86235875,0.14998624,-33.86975,244.png,2
245,-1.2571251,-0.30788636,1.133003,39.115623,245.png,2
246,-0.95864433,-0.4904204,-1.9606342,13.333968,246.png,2
247,-0.2204813,0.92155427,-35.913406,-1.9545916,247.png,1
248,0.9034927,0.73911196,29.151068,-10.166903,248.png,2
249,1.5327575,-0.86235875,0.15003839,-33.869568,249.png,2
250,-1.2571251,-0.30788636,1.1492045,39.233944,250.png,2
251,-0.95864433,-0.4904204,-1.980836,13.317278,251.png,2
252,-0.2204813,0.92155427,-35.895443,-1.9453278,252.png,1
253,0.9034927,0.73911196,29.26072,-10.219547,253.png,2
254,1.5327575,-0.86235875,0.14408436,-33.87678,254.png,2
255,-1.2571251,-0.30788636,1.0674586,39.184784,255.png,2
256,-0.95864433,-0.4904204,-1.9212567,13.220846,256.png,2
257,-0.2204813,0.92155427,-35.92069,-2.0466745,257.png,1
258,0.9034927,0.73911196,29.222645,-10.124184,258.png,2
259,1.5327575,-0.86235875,0.1508698,-33.86729,259.png,2
260,-1.2571251,-0.30788636,1.0674415,39.18461,260.png,2
261,-0.95864433,-0.4904204,-1.9804345,13.317809,261.png,2
262,-0.2204813,0.92155427,-35.913055,-1.9543186,262.png,1
263,0.9034927,0.73911196,29.26072,-10.219547,263.png,2
264,1.5327575,-0.86235875,0.08119765,-33.784885,264.png,2
265,-1.2571251,-0.30788636,1.067347,39.184193,265.png,2
266,-0.95864433,-0.4904204,-1.8744997,13.306012,266.png,2
267,-0.2204813,0.92155427,-35.818768,-2.014855,267.png,1
268,0.9034927,0.73911196,29.26242,-10.217093,268.png,2
269,1.5327575,-0.86235875,0.039039668,-33.871017,269.png,2
270,-1.2571251,-0.30788636,1.06705,39.18195,270.png,2
271,-0.95864433,-0.4904204,-1.9836924,13.311411,271.png,2
272,-0.2204813,0.92155427,-35.86974,-1.9427087,272.png,1
273,0.9034927,0.73911196,29.159758,-10.218365,273.png,2
274,1.5327575,-0.86235875,0.086819015,-33.783115,274.png,2
275,-1.2571251,-0.30788636,1.1158988,39.116432,275.png,2
276,-0.95864433,-0.4904204,-1.9783541,13.319163,276.png,2
277,-0.2204813,0.92155427,-35.913406,-1.9545916,277.png,1
278,0.9034927,0.73911196,29.235777,-10.127894,278.png,2
279,1.5327575,-0.86235875,0.04840442,-33.88371,279.png,2
280,-1.2571251,-0.30788636,1.1555237,39.231033,280.png,2
281,-0.95864433,-0.4904204,-1.9326203,13.220411,281.png,2
282,-0.2204813,0.92155427,-35.91401,-1.9550222,282.png,1
283,0.9034927,0.73911196,29.263155,-10.215926,283.png,2
284,1.5327575,-0.86235875,0.08689384,-33.783123,284.png,2
285,-1.2571251,-0.30788636,1.1517905,39.232826,285.png,2
286,-0.95864433,-0.4904204,-1.9809018,13.315386,286.png,2
287,-0.2204813,0.92155427,-35.922737,-2.0437195,287.png,1
288,0.9034927,0.73911196,29.229939,-10.125752,288.png,2
289,1.5327575,-0.86235875,0.14418481,-33.87667,289.png,2
290,-1.2571251,-0.30788636,1.1731585,39.136017,290.png,2
291,-0.95864433,-0.4904204,-1.9536383,13.226029,291.png,2
292,-0.2204813,0.92155427,-35.88562,-2.0634897,292.png,1
293,0.9034927,0.73911196,29.229864,-10.125718,293.png,2
294,1.5327575,-0.86235875,0.08810538,-33.782867,294.png,2
295,-1.2571251,-0.30788636,1.067441,39.184605,295.png,2
296,-0.95864433,-0.4904204,-1.8739433,13.304717,296.png,2
297,-0.2204813,0.92155427,-35.817936,-2.0110598,297.png,1
298,0.9034927,0.73911196,29.263071,-10.21607,298.png,2
299,1.5327575,-0.86235875,0.040927038,-33.874397,299.png,2
300,-1.2571251,-0.30788636,1.0884318,39.131493,300.png,2
301,-0.95864433,-0.4904204,-1.9340427,13.220512,301.png,2
302,-0.2204813,0.92155427,-35.92259,-2.0445168,302.png,1
303,0.9034927,0.73911196,29.157661,-10.215105,303.png,2
304,1.5327575,-0.86235875,0.04807339,-33.883373,304.png,2
305,-1.2571251,-0.30788636,1.0674407,39.184605,305.png,2
306,-0.95864433,-0.4904204,-1.9568257,13.2274065,306.png,2
307,-0.2204813,0.92155427,-35.90393,-1.9483494,307.png,1
308,0.9034927,0.73911196,29.262676,-10.216719,308.png,2
309,1.5327575,-0.86235875,0.15003999,-33.86957,309.png,2
310,-1.2571251,-0.30788636,1.1492269,39.233883,310.png,2
311,-0.95864433,-0.4904204,-1.9513427,13.225078,311.png,2
312,-0.2204813,0.92155427,-35.90393,-1.9483494,312.png,1
313,0.9034927,0.73911196,29.25555,-10.225298,313.png,2
314,1.5327575,-0.86235875,0.15000392,-33.86966,314.png,2
315,-1.2571251,-0.30788636,1.1475912,39.23447,315.png,2
316,-0.95864433,-0.4904204,-1.9848591,13.309293,316.png,2
317,-0.2204813,0.92155427,-35.892433,-2.0621412,317.png,1
318,0.9034927,0.73911196,29.253551,-10.227235,318.png,2
319,1.5327575,-0.86235875,0.14408939,-33.876774,319.png,2
320,-1.2571251,-0.30788636,1.1861995,39.158775,320.png,2
321,-0.95864433,-0.4904204,-1.946156,13.222526,321.png,2
322,-0.2204813,0.92155427,-35.916355,-1.9568217,322.png,1
323,0.9034927,0.73911196,29.229813,-10.125698,323.png,2
324,1.5327575,-0.86235875,0.08982027,-33.78284,324.png,2
325,-1.2571251,-0.30788636,1.1227554,39.115368,325.png,2
326,-0.95864433,-0.4904204,-1.9804649,13.317771,326.png,2
327,-0.2204813,0.92155427,-35.81876,-2.0148685,327.png,1
328,0.9034927,0.73911196,29.261583,-10.218415,328.png,2
329,1.5327575,-0.86235875,0.041187808,-33.874794,329.png,2
330,-1.2571251,-0.30788636,1.1544993,39.231537,330.png,2
331,-0.95864433,-0.4904204,-1.87462,13.306269,331.png,2
332,-0.2204813,0.92155427,-35.901756,-1.9471941,332.png,1
333,0.9034927,0.73911196,29.229939,-10.12576,333.png,2
334,1.5327575,-0.86235875,0.15005703,-33.869793,334.png,2
335,-1.2571251,-0.30788636,1.0674493,39.18469,335.png,2
336,-0.95864433,-0.4904204,-1.9263551,13.2203865,336.png,2
337,-0.2204813,0.92155427,-35.817722,-2.008895,337.png,1
338,0.9034927,0.73911196,29.157795,-10.215329,338.png,2
339,1.5327575,-0.86235875,0.077022836,-33.785786,339.png,2
340,-1.2571251,-0.30788636,1.1479944,39.234386,340.png,2
341,-0.95864433,-0.4904204,-1.9664751,13.330112,341.png,2
342,-0.2204813,0.92155427,-35.817585,-2.007758,342.png,1
343,0.9034927,0.73911196,29.231709,-10.239313,343.png,2
344,1.5327575,-0.86235875,0.07969098,-33.78527,344.png,2
345,-1.2571251,-0.30788636,1.1550851,39.231304,345.png,2
346,-0.95864433,-0.4904204,-1.8742788,13.305479,346.png,2
347,-0.2204813,0.92155427,-35.88562,-2.0634897,347.png,1
348,0.9034927,0.73911196,29.229795,-10.125692,348.png,2
349,1.5327575,-0.86235875,0.048737913,-33.88412,349.png,2
350,-1.2571251,-0.30788636,1.1492885,39.233925,350.png,2
351,-0.95864433,-0.4904204,-1.8739313,13.304721,351.png,2
352,-0.2204813,0.92155427,-35.922737,-2.0437212,352.png,1
353,0.9034927,0.73911196,29.259283,-10.221564,353.png,2
354,1.5327575,-0.86235875,0.089639165,-33.78286,354.png,2
355,-1.2571251,-0.30788636,1.1502833,39.23351,355.png,2
356,-0.95864433,-0.4904204,-1.9516721,13.2252245,356.png,2
357,-0.2204813,0.92155427,-35.817917,-2.0108285,357.png,1
358,0.9034927,0.73911196,29.15105,-10.166964,358.png,2
359,1.5327575,-0.86235875,0.048150826,-33.88349,359.png,2
360,-1.2571251,-0.30788636,1.1518368,39.232822,360.png,2
361,-0.95864433,-0.4904204,-1.9765162,13.321356,361.png,2
362,-0.2204813,0.92155427,-35.817596,-2.007741,362.png,1
363,0.9034927,0.73911196,29.22275,-10.124204,363.png,2
364,1.5327575,-0.86235875,0.0897054,-33.78285,364.png,2
365,-1.2571251,-0.30788636,1.1473583,39.119427,365.png,2
366,-0.95864433,-0.4904204,-1.9264919,13.220414,366.png,2
367,-0.2204813,0.92155427,-35.91136,-2.0537286,367.png,1
368,0.9034927,0.73911196,29.150763,-10.167876,368.png,2
369,1.5327575,-0.86235875,0.08682865,-33.783123,369.png,2
370,-1.2571251,-0.30788636,1.1251707,39.115402,370.png,2
371,-0.95864433,-0.4904204,-1.9815402,13.314601,371.png,2
372,-0.2204813,0.92155427,-35.817722,-2.008937,372.png,1
373,0.9034927,0.73911196,29.197107,-10.124849,373.png,2
374,1.5327575,-0.86235875,0.05060793,-33.88665,374.png,2
375,-1.2571251,-0.30788636,1.1475912,39.23447,375.png,2
376,-0.95864433,-0.4904204,-1.9380637,13.220988,376.png,2
377,-0.2204813,0.92155427,-35.90198,-1.9473096,377.png,1
378,0.9034927,0.73911196,29.159761,-10.218367,378.png,2
379,1.5327575,-0.86235875,0.039062485,-33.87106,379.png,2
380,-1.2571251,-0.30788636,1.1862268,39.158794,380.png,2
381,-0.95864433,-0.4904204,-1.8743781,13.30575,381.png,2
382,-0.2204813,0.92155427,-35.818443,-2.0125103,382.png,1
383,0.9034927,0.73911196,29.26309,-10.216042,383.png,2
384,1.5327575,-0.86235875,0.08012502,-33.78509,384.png,2
385,-1.2571251,-0.30788636,1.0670284,39.181496,385.png,2
386,-0.95864433,-0.4904204,-1.9199286,13.221071,386.png,2
387,-0.2204813,0.92155427,-35.88562,-2.0634897,387.png,1
388,0.9034927,0.73911196,29.159403,-10.217819,388.png,2
389,1.5327575,-0.86235875,0.048404228,-33.883713,389.png,2
390,-1.2571251,-0.30788636,1.1475912,39.23447,390.png,2
391,-0.95864433,-0.4904204,-1.9809018,13.315386,391.png,2
392,-0.2204813,0.92155427,-35.88562,-2.0634897,392.png,1
393,0.9034927,0.73911196,29.159962,-10.218649,393.png,2
394,1.5327575,-0.86235875,0.08689384,-33.783123,394.png,2
395,-1.2571251,-0.30788636,1.1644537,39.12909,395.png,2
396,-0.95864433,-0.4904204,-1.8737811,13.3043165,396.png,2
397,-0.2204813,0.92155427,-35.81762,-2.0076103,397.png,1
398,0.9034927,0.73911196,29.26244,-10.217056,398.png,2
399,1.5327575,-0.86235875,0.15085065,-33.867416,399.png,2
400,-1.2571251,-0.30788636,1.0673509,39.184185,400.png,2
401,-0.95864433,-0.4904204,-1.8742135,13.305332,401.png,2
402,-0.2204813,0.92155427,-35.8179,-2.0108209,402.png,1
403,0.9034927,0.73911196,29.26309,-10.216042,403.png,2
404,1.5327575,-0.86235875,0.048140347,-33.883465,404.png,2
405,-1.2571251,-0.30788636,1.1112127,39.11759,405.png,2
406,-0.95864433,-0.4904204,-1.8739249,13.304693,406.png,2
407,-0.2204813,0.92155427,-35.891815,-1.9438891,407.png,1
408,0.9034927,0.73911196,29.19685,-10.124909,408.png,2
409,1.5327575,-0.86235875,0.049876995,-33.88582,409.png,2
410,-1.2571251,-0.30788636,1.1582135,39.22941,410.png,2
411,-0.95864433,-0.4904204,-1.9487159,13.224148,411.png,2
412,-0.2204813,0.92155427,-35.92069,-2.0466745,412.png,1
413,0.9034927,0.73911196,29.260965,-10.2192135,413.png,2
414,1.5327575,-0.86235875,0.15084617,-33.86743,414.png,2
415,-1.2571251,-0.30788636,1.1508164,39.12065,415.png,2
416,-0.95864433,-0.4904204,-1.8744032,13.305799,416.png,2
417,-0.2204813,0.92155427,-35.922737,-2.0437176,417.png,1
418,0.9034927,0.73911196,29.259283,-10.221564,418.png,2
419,1.5327575,-0.86235875,0.14633133,-33.87605,419.png,2
420,-1.2571251,-0.30788636,1.0759782,39.209854,420.png,2
421,-0.95864433,-0.4904204,-1.9098228,13.223458,421.png,2
422,-0.2204813,0.92155427,-35.91544,-2.0508115,422.png,1
